uuid,data_generating_centre,epirr_id,total,fraction_mapped,fraction_duplicates,fraction_rrna,fraction_intergenic
ce459ac8-ec51-4db7-b799-95b7982be786,BLUEPRINT,IHECRE00002642.1,92298794,0.979598,0.646044,0.000220946,0.0384663
46af53ee-213d-4c7e-8b77-1c397da304fa,BLUEPRINT,IHECRE00002643.1,113828118,0.971239,0.215873,0.00120886,0.0339381
acb2f514-3412-4373-862f-aa6a97081dcd,BLUEPRINT,IHECRE00002644.1,95506918,0.988252,0.592965,0.00076757,0.0290789
a462b95d-ea9b-4406-aaed-0ba46cff2593,BLUEPRINT,IHECRE00002645.1,92809539,0.985742,0.59302,0.000406422,0.0299261
fbdd289c-8555-4ddb-bc44-4dc1759d25b7,BLUEPRINT,IHECRE00002646.1,91729442,0.979311,0.392136,0.0226119,0.0370372
e792b821-c99c-4b1f-a5bd-1e1c7468efc1,BLUEPRINT,IHECRE00002647.1,63255910,0.977061,0.562168,0.00117839,0.0283126
a5e7a29c-d44d-473d-8724-faa8940235e7,BLUEPRINT,IHECRE00002648.1,39704590,0.967356,0.107447,0.00106344,0.0234819
8a9753fc-45a4-4d10-bd46-90782df881f0,BLUEPRINT,IHECRE00002648.1,98436960,0.983017,0.330374,0.0067468,0.0393509
f718b7f8-d7b3-4a61-a827-2f4276970655,BLUEPRINT,IHECRE00002649.1,100267846,0.987013,0.628826,0.000582131,0.0298085
264d2332-2c3e-45d2-ae1e-00e002547c36,BLUEPRINT,IHECRE00002650.1,93938870,0.981919,0.602014,0.000146454,0.0390943
890ec9a6-e421-4414-933e-705fe0c87028,BLUEPRINT,IHECRE00002651.1,80375039,0.988706,0.613696,0.00059286,0.0367896
074cd970-58f1-4d29-b4ba-d21792f4ccd2,BLUEPRINT,IHECRE00002652.1,89547872,0.986932,0.622395,0.000743016,0.0272424
ceb29cdb-aab2-497d-ba20-65aeb193b434,BLUEPRINT,IHECRE00002653.1,28074939,0.987804,0.490523,0.000275525,0.0360235
c26cc196-96da-444b-b6ed-50ebccf5c951,BLUEPRINT,IHECRE00002654.1,94253272,0.974537,0.393745,0.00138623,0.0333663
e9b656e8-0080-445a-8d3c-6399de7981a4,BLUEPRINT,IHECRE00002655.1,81788199,0.987051,0.548473,0.000448958,0.0285699
d5ef8a2c-b8c2-4545-925b-e75d74a97b38,BLUEPRINT,IHECRE00002656.1,74321190,0.986025,0.558105,0.000737119,0.0314309
b573de11-ddbe-410f-992b-c0cbacf9aec7,BLUEPRINT,IHECRE00002657.1,109543956,0.981557,0.23369,0.00179634,0.0335957
5d1cacea-fa40-46d3-9f2e-6ef063d33c29,BLUEPRINT,IHECRE00002658.1,91445727,0.988235,0.626381,0.000315902,0.0323258
bff74167-5f4b-4617-acf6-faedbe28f7a1,BLUEPRINT,IHECRE00002659.1,75209902,0.985639,0.573725,0.000442615,0.0257369
dd0bad2f-3aa2-42a4-8987-b6b6eb80f08a,BLUEPRINT,IHECRE00002660.1,104426265,0.984317,0.689381,0.000456276,0.0402559
ea59672f-0632-4480-b9c6-9c70c7a67da5,BLUEPRINT,IHECRE00002661.1,95981476,0.97138,0.230455,0.00150892,0.0357441
6b525360-392d-4fdc-8e0d-4e43f0064520,BLUEPRINT,IHECRE00002662.1,89712007,0.98474,0.593562,0.000227817,0.0403237
d9c917fa-d38b-40a3-8642-46a4c330d620,BLUEPRINT,IHECRE00002663.1,96926644,0.986977,0.640597,0.000269128,0.036875
07e59980-c224-48f2-b490-5e967eecb2b1,BLUEPRINT,IHECRE00002664.1,98654630,0.984215,0.671009,0.00100697,0.0311015
07976593-2234-47ee-a662-ff7076ac5f84,BLUEPRINT,IHECRE00002665.1,95617126,0.970679,0.239174,0.00147596,0.0333585
8e81cc33-8875-48f9-89fb-d3d80eee08d1,BLUEPRINT,IHECRE00002666.1,104684890,0.986761,0.610168,0.000926543,0.0285023
cbdc7feb-f90c-4e70-8ff9-4f649ef12230,BLUEPRINT,IHECRE00002667.1,81932575,0.979601,0.643947,0.000265159,0.0309473
24568072-99b1-420a-b7cd-f54fcc8b6735,BLUEPRINT,IHECRE00002668.1,92693692,0.984805,0.635565,0.000441232,0.0272738
4429f995-f457-4aba-8ee5-9968bb0e1869,BLUEPRINT,IHECRE00002669.1,97365871,0.984786,0.568616,0.00058826,0.0286833
c7116b7f-d819-46ea-a0cc-f1ff76e422bb,BLUEPRINT,IHECRE00002670.1,97980793,0.98646,0.636188,0.000384081,0.0382661
a9b0233b-c88c-42c5-9236-3294101b7d54,BLUEPRINT,IHECRE00002672.1,84505778,0.988351,0.691481,0.000349719,0.0381151
9107b501-1291-450b-9cf4-88f7eb5fbf8c,BLUEPRINT,IHECRE00002673.1,115115020,0.959329,0.205345,0.00110502,0.0355999
18307c01-ac03-4f11-989a-ae1f0b93176a,BLUEPRINT,IHECRE00002674.1,118005805,0.917241,0.616205,0.00053654,0.0272121
7252798c-d4a9-4187-b542-31e9c1f89398,BLUEPRINT,IHECRE00002675.1,98890520,0.982057,0.278854,0.00551864,0.0339065
aa1873e5-3028-443e-ba13-92a9c802eabc,BLUEPRINT,IHECRE00002676.1,81437898,0.988078,0.594414,0.000824748,0.0250675
4f731ce3-1d0a-4c6d-bbe4-c1f742446feb,BLUEPRINT,IHECRE00002677.1,74211338,0.986488,0.604594,0.000497291,0.0346606
65d71dfa-b8cb-4dad-ad15-526b2722d617,BLUEPRINT,IHECRE00002679.1,103193587,0.981945,0.681598,0.000274873,0.0321172
d47e330e-5371-4aa8-9023-24d75a59bddd,BLUEPRINT,IHECRE00002680.1,125099628,0.967778,0.233359,0.00150582,0.0433311
729b8219-0412-4bac-a7ca-8b4319694014,BLUEPRINT,IHECRE00002681.1,89235851,0.862899,0.571967,0.000730934,0.0301259
d38ab4a3-b457-4877-b9f9-5543cae87b7c,BLUEPRINT,IHECRE00002682.1,113428228,0.972026,0.163415,0.000955175,0.024289
32565fc9-f9fb-44ce-a52c-3745b9cadf92,BLUEPRINT,IHECRE00002682.1,142888714,0.972273,0.446372,0.0237239,0.0402811
8a4c39f4-88a5-4347-9abb-75a2a411b9a4,BLUEPRINT,IHECRE00002683.1,94035922,0.986536,0.684015,0.000894774,0.031594
52849f70-055f-40d7-8f7f-7f23c1ab2b1e,BLUEPRINT,IHECRE00002684.1,118726936,0.980776,0.318848,0.00274415,0.0334934
eed9028f-1fd3-4ba6-aa25-4f1445b81d1a,BLUEPRINT,IHECRE00002684.1,47858150,0.977491,0.164023,0.00144416,0.022787
d141c4db-b49d-4edc-a3cc-81de96fab4ce,BLUEPRINT,IHECRE00002685.1,120094148,0.969446,0.355959,0.00471715,0.0400122
064a8d6b-58fc-4799-b69f-52e71b4308c0,BLUEPRINT,IHECRE00002686.1,85115429,0.987859,0.649799,0.000499833,0.0323512
81ba3c45-5bd2-4bd2-a822-086cfe6dc6b6,BLUEPRINT,IHECRE00002687.1,118402178,0.976813,0.536517,0.013629,0.0456412
ed996342-034a-439a-bc7c-c7dc02509a6a,BLUEPRINT,IHECRE00002688.1,116933088,0.98063,0.18092,0.000796952,0.035115
3c748320-542b-47ed-8889-a02a900cd76b,BLUEPRINT,IHECRE00002689.1,113190982,0.912731,0.601865,0.000763361,0.0334639
25b70070-6d50-40a4-a944-70d020316d60,BLUEPRINT,IHECRE00002690.1,94787320,0.985833,0.580024,0.000396717,0.0330009
bc8627dd-1468-4d86-a49c-045eb39b73b1,BLUEPRINT,IHECRE00002691.1,85055210,0.987183,0.629229,0.000433919,0.0272613
b8a1a0a3-06bc-4fe7-99a2-3da5c740135e,BLUEPRINT,IHECRE00002692.1,76083912,0.978231,0.69816,0.000905994,0.0512406
8c88d715-3f95-4d34-8b26-1a15495dba05,BLUEPRINT,IHECRE00002693.1,95972651,0.986539,0.627909,0.000461466,0.0342103
6b33a918-4e1e-4162-bad1-ca9bffa478de,BLUEPRINT,IHECRE00002694.1,92366868,0.884948,0.578702,0.00108079,0.0270183
b10d6833-37a0-4396-804c-f65fe91132a6,BLUEPRINT,IHECRE00002695.1,110132892,0.984947,0.671865,0.000664789,0.0331695
d22f7cde-0d27-4e8a-9725-da09c9c91a23,BLUEPRINT,IHECRE00002696.1,118761570,0.973317,0.186459,0.000893768,0.0394277
3d4705f5-02ef-4c71-9ee0-89600b5449cb,BLUEPRINT,IHECRE00002697.1,115321028,0.973759,0.234577,0.000935083,0.0325785
76f979d5-66f8-4912-b03e-f6dfea25592f,BLUEPRINT,IHECRE00002698.1,105979038,0.973881,0.231912,0.00150434,0.0351535
fc4933c6-b4b8-419a-95eb-c112d06eb27a,BLUEPRINT,IHECRE00002699.1,95155237,0.988525,0.615785,0.00204588,0.0300365
fd92fe4d-21dc-4e19-8e78-30af68a038eb,BLUEPRINT,IHECRE00002700.1,109495758,0.966191,0.175755,0.00121548,0.0211615
31545006-6f66-4416-bf13-fbfe558dcdba,BLUEPRINT,IHECRE00002700.1,112419224,0.975717,0.473813,0.0221385,0.0403812
b15cdf17-bee6-46de-a403-a80594fad080,BLUEPRINT,IHECRE00002701.1,83265326,0.966438,0.732,0.00113134,0.0386046
f93c16ba-9a65-4ac7-9035-bc85b9700532,BLUEPRINT,IHECRE00002702.1,183868142,0.98102,0.290854,0.00458867,0.0368252
c2b99c43-caf6-4d20-873e-32268cac0fdd,BLUEPRINT,IHECRE00002702.1,60002308,0.9762,0.144853,0.00119669,0.0247439
c0c610a7-4faf-4d35-b64f-c78efd46e80f,BLUEPRINT,IHECRE00002703.1,100922371,0.987134,0.658799,0.000383914,0.0317019
38d38314-b024-4e7a-82a7-71b2d6008d4f,BLUEPRINT,IHECRE00002704.1,93063954,0.865273,0.594691,0.000882637,0.0300651
6e719edc-dfb1-4649-8795-ca3d25523ae9,BLUEPRINT,IHECRE00002705.1,109120350,0.969419,0.214028,0.0011043,0.0345349
a4055cfb-2696-4261-bad0-654cbe15d4ce,BLUEPRINT,IHECRE00002706.1,68011033,0.97742,0.552134,0.00159092,0.0281115
60fd7595-7047-48a1-a780-dedf82b963fd,BLUEPRINT,IHECRE00002707.1,104599200,0.9851,0.617633,0.00050779,0.0284368
7892ad9c-2b7e-438d-89e4-7b44e475b1eb,BLUEPRINT,IHECRE00002708.1,106990678,0.977462,0.184075,0.000820669,0.0365252
5f87a284-5654-46fa-bee6-c01c380ada34,BLUEPRINT,IHECRE00002709.1,101717865,0.98447,0.637786,0.000196988,0.0360644
03c55509-c54d-4afe-af34-da72f75fe7bd,BLUEPRINT,IHECRE00002710.1,110037536,0.97005,0.207049,0.0013166,0.0334961
b6767f27-cef7-452e-a1dc-821dd43a6ee0,BLUEPRINT,IHECRE00002711.1,100556981,0.977955,0.624641,0.000890755,0.0253498
fc97064a-b6e6-489f-baf6-20f8594341f3,BLUEPRINT,IHECRE00002712.1,105719733,0.987179,0.6353,0.000190218,0.0388857
0da3ea26-11ba-4e18-8d26-787d518082c8,BLUEPRINT,IHECRE00002713.1,34774839,0.987279,0.398749,0.000631822,0.0405897
41802aa1-c959-4d7d-bc0f-5c756c136858,BLUEPRINT,IHECRE00002714.1,27513645,0.98723,0.447657,0.00036639,0.0351597
0095cb38-0f74-40fb-91d1-ddb93d01c25e,BLUEPRINT,IHECRE00002715.1,90028278,0.978796,0.538943,0.000690666,0.0293579
f3504cd1-7bdd-4649-b20e-578e477fffe7,BLUEPRINT,IHECRE00002716.1,102732664,0.978069,0.351323,0.00530515,0.0435106
b9aedff6-6962-4336-8c44-281b35830189,BLUEPRINT,IHECRE00002717.1,95417254,0.98606,0.618245,0.000954657,0.0284649
9d73dc61-9825-4a4d-a778-1f23bc236498,BLUEPRINT,IHECRE00002718.1,109454474,0.981892,0.338355,0.00586603,0.0371395
73331692-fa6c-447d-8676-bf910da1e06d,BLUEPRINT,IHECRE00002718.1,65825232,0.971672,0.188702,0.00146948,0.0205424
9f6115d4-404e-40c9-b80f-23f07c721713,BLUEPRINT,IHECRE00002719.1,75879090,0.98495,0.583458,0.000419403,0.0375877
8db29d12-667d-49ce-8629-8a5bda1b3e73,BLUEPRINT,IHECRE00002720.1,76158577,0.976159,0.59285,0.000685069,0.0268543
f46a9784-f4db-4a7e-9fa7-e16296f767dc,BLUEPRINT,IHECRE00002721.1,71028197,0.988043,0.615594,0.000481384,0.0343713
656c5c65-383f-4ae6-9c98-25ffa991b41e,BLUEPRINT,IHECRE00002722.1,106396932,0.981582,0.296434,0.00641208,0.03681
bdb6db9d-cb9f-471c-8cca-317850346245,BLUEPRINT,IHECRE00002722.1,55176130,0.96863,0.118774,0.00148913,0.0235717
d0b9c198-de6d-4034-b869-994e4f19be37,BLUEPRINT,IHECRE00002723.1,107703394,0.977498,0.204057,0.00127919,0.0324915
76250625-b83b-499a-9044-6c8fd369e593,BLUEPRINT,IHECRE00002724.1,87718250,0.987976,0.634071,0.000465271,0.0360494
871b14c1-0715-4567-bd1a-b4be7a2a3704,BLUEPRINT,IHECRE00002725.2,105512348,0.984621,0.664789,0.000290924,0.0362784
e4fce055-3141-4550-b12e-0ed42c486124,BLUEPRINT,IHECRE00002726.1,100397163,0.979899,0.621786,0.000279155,0.0381611
ef41a210-0701-4403-aba8-70d29f7e2824,BLUEPRINT,IHECRE00002727.1,105995502,0.985553,0.652045,0.000374588,0.0350121
f6ffaf0c-c280-456c-b38d-d76abba59353,BLUEPRINT,IHECRE00002728.1,74449918,0.976754,0.577684,0.00134183,0.0283092
d83c308a-a249-46b1-a6d1-2162bf725e1d,BLUEPRINT,IHECRE00002732.1,122118930,0.982806,0.279902,0.00468184,0.036772
3d2a2f5f-b637-409e-bd9b-55c4b2913dd4,BLUEPRINT,IHECRE00002732.1,41477600,0.9766,0.12466,0.00115921,0.0241306
ff935a02-44d1-4815-885e-56e43011b5e5,BLUEPRINT,IHECRE00002733.1,135472804,0.976362,0.283096,0.00363606,0.0335743
a19b10a4-936b-4530-94fb-0135691b6e97,BLUEPRINT,IHECRE00002733.1,60863570,0.978263,0.134343,0.00111223,0.0229606
50ad8094-e9f9-4017-957c-83a11c9868fd,BLUEPRINT,IHECRE00002746.1,39733733,0.809256,0.59957,0.0338503,0.0666166
99f3c231-faca-4e06-bacf-2783727f1143,BLUEPRINT,IHECRE00002750.1,42304850,0.687604,0.629734,0.0350345,0.063998
cd9bddc0-42c5-4128-84ce-2800c15b22eb,BLUEPRINT,IHECRE00002751.1,43009324,0.941826,0.655837,0.0165536,0.050406
06bed9a2-6cf9-4226-b739-02ce98e5f2cc,BLUEPRINT,IHECRE00002757.1,42667002,0.720287,0.661597,0.037987,0.0735009
3b591365-5166-418b-b39e-bac5c9023482,BLUEPRINT,IHECRE00002767.1,34347443,0.946713,0.681093,0.0195289,0.0555003
c340c505-f737-4f0f-9348-ebefec732317,BLUEPRINT,IHECRE00002782.1,53361635,0.687105,0.61145,0.0329597,0.0663784
3d92e40b-2a35-4238-ab82-040321ac3be8,BLUEPRINT,IHECRE00002791.1,40159337,0.937746,0.750795,0.0362175,0.076082
4ae6d4eb-62a6-44f2-b6ef-5a8fcd08407b,BLUEPRINT,IHECRE00002802.1,47640888,0.90803,0.698714,0.0387741,0.0597746
897dae53-5ee9-4395-93bc-33623e1d1124,BLUEPRINT,IHECRE00002803.1,33014958,0.901253,0.706621,0.0335899,0.0640451
5e6cc904-0c49-4a82-8bf0-1f727f9f37fa,CEEHRC_[CEMT],IHECRE00000001.4,470504338,0.983107,0.493464,0.00945321,0.0117134
769a517a-a6e7-4ca3-88ca-108825bdf255,CEEHRC_[CEMT],IHECRE00000221.3,243544588,0.903094,0.425956,0.0127226,0.0318337
72602281-55bc-4f7f-bfbf-4d260c0c511e,CEEHRC_[CEMT],IHECRE00000222.3,289714556,0.919647,0.455383,0.0072498,0.0212598
10e518f4-c2f1-4f0f-a329-327c5a9060bb,CEEHRC_[CEMT],IHECRE00000223.3,284033608,0.968289,0.315182,0.0228573,0.0136633
a628bed2-d6b3-4f13-a6ea-06fe5aa09e9d,CEEHRC_[CEMT],IHECRE00000224.3,293213844,0.970711,0.41109,0.0420689,0.00973691
9b6b8cee-c3e6-4521-bacf-39dba4837bcd,CEEHRC_[CEMT],IHECRE00000225.3,462339800,0.968422,0.483673,0.010323,0.00609391
500162af-591d-4441-82b1-2c758c535bd9,CEEHRC_[CEMT],IHECRE00000226.3,237175810,0.954701,0.369093,0.00692781,0.0239336
84347aa1-1253-40b4-822c-2b970cf167d5,CEEHRC_[CEMT],IHECRE00000227.3,471434742,0.98353,0.527542,0.00964249,0.008114
8e386c5a-ea4f-4235-9e2f-634a18791d8b,CEEHRC_[CEMT],IHECRE00000228.3,220400356,0.954665,0.306189,0.0115531,0.0207781
52b09d83-6991-4941-819d-d40c3ee0ccb6,CEEHRC_[CEMT],IHECRE00000229.3,485808692,0.973108,0.296918,0.00486325,0.0418442
9070ae8d-f458-42d7-9975-fc6000de03a0,CEEHRC_[CEMT],IHECRE00000230.3,229428448,0.871935,0.617006,0.021346,0.0153613
14e3f89d-96a5-47ad-b7c5-533e505ebafa,CEEHRC_[CEMT],IHECRE00000231.3,281535282,0.957078,0.287175,0.0144768,0.0147896
b033909e-a5e3-4621-8f62-c2be73940b47,CEEHRC_[CEMT],IHECRE00000232.3,309132966,0.964472,0.286672,0.0065959,0.0258768
96492645-5ee3-4f34-8092-ce230090dff7,CEEHRC_[CEMT],IHECRE00000233.3,314891726,0.957603,0.347524,0.00589127,0.0193191
2b4b3889-7f86-46e5-9926-44238a1e6376,CEEHRC_[CEMT],IHECRE00000234.3,581664472,0.955091,0.330204,0.00683755,0.0286624
fac035b0-744b-4735-a5ae-ea3f2a3dea74,CEEHRC_[CEMT],IHECRE00000235.3,264443464,0.960526,0.307552,0.00366933,0.0235535
d6b9beff-d8b9-408c-abab-61e913a7ae50,CEEHRC_[CEMT],IHECRE00000236.3,221065322,0.94337,0.36616,0.0144254,0.0211985
44c294a9-a919-422e-9a9a-17beabdbc46d,CEEHRC_[CEMT],IHECRE00000237.3,273537000,0.95851,0.367283,0.0137399,0.0113439
71194228-9b48-4adc-9d60-ca1fd6d3bd29,CEEHRC_[CEMT],IHECRE00000238.3,309884362,0.918509,0.54936,0.0358525,0.0227797
3e7be691-1aee-4535-8892-99521536f514,CEEHRC_[CEMT],IHECRE00000239.3,257330984,0.967338,0.250812,0.00508135,0.0236124
3b1a21f8-3691-4936-ae4b-858927b13c13,CEEHRC_[CEMT],IHECRE00000240.3,313614802,0.972744,0.261112,0.0188875,0.0275797
cb8a19fe-5d54-4cf1-bc64-25ee6aaff71a,CEEHRC_[CEMT],IHECRE00000241.3,473853146,0.976993,0.51442,0.00570136,0.0329565
25afc428-3f1a-448b-a569-a6f4479a4fc0,CEEHRC_[CEMT],IHECRE00000242.3,285671234,0.963832,0.257605,0.00991796,0.0164155
c3ee3d71-bd37-4db2-93e3-cf9f63076212,CEEHRC_[CEMT],IHECRE00000243.3,250740942,0.945862,0.421804,0.037826,0.0290883
ffe5a319-b9ad-4314-8388-2502c9996d8d,CEEHRC_[CEMT],IHECRE00000244.3,290887240,0.968413,0.284131,0.0122323,0.0188798
03d538cd-6d19-45ed-979a-aaddf3c80691,CEEHRC_[CEMT],IHECRE00000246.3,488749118,0.971876,0.493404,0.00698882,0.0260051
ba73344b-b40f-4988-a9be-2e22b9a90c7d,CEEHRC_[CEMT],IHECRE00000247.3,258617210,0.958274,0.345584,0.00473993,0.0311247
18cb7b21-5ac3-4760-9078-06ab41a533df,CEEHRC_[CEMT],IHECRE00001002.4,418726670,0.958471,0.329243,0.0691431,0.0187601
fe29bd07-ccfb-48c6-a051-3372001a4737,CEEHRC_[CEMT],IHECRE00001003.4,206685996,0.96361,0.495682,0.0563338,0.0115069
8e9cf398-e663-4b65-a4ec-a78185801c49,CEEHRC_[CEMT],IHECRE00001004.4,272073684,0.951585,0.284683,0.018436,0.0178915
30e34f60-bcc4-4007-ae12-7570c7041c52,CEEHRC_[CEMT],IHECRE00001005.4,199364478,0.94395,0.513312,0.049775,0.0130248
b25b5207-8a23-4c06-8f54-cb5748eda938,CEEHRC_[CEMT],IHECRE00001006.4,231264098,0.954083,0.514823,0.0556778,0.0130751
25df5a35-188c-4282-b6eb-a55366a3a745,CEEHRC_[CEMT],IHECRE00001007.4,150893580,0.978374,0.534854,0.0680613,0.0103024
a744571f-f46d-4147-8b5a-7e72be8bca14,CEEHRC_[CEMT],IHECRE00001008.4,164245436,0.974619,0.236756,0.00456241,0.0103728
90e6a869-5465-4667-83b4-4a14d53772f4,CEEHRC_[CEMT],IHECRE00001009.4,175955356,0.980304,0.49384,0.0355702,0.0129615
bd5a670b-d91a-41d8-a0b4-38bd1dd966c3,CEEHRC_[CEMT],IHECRE00001010.4,267056960,0.911866,0.575342,0.0660987,0.0246744
8e2eafa7-d1b1-46d1-89d3-128a9e568fdc,CEEHRC_[CEMT],IHECRE00001011.4,282380816,0.953834,0.466546,0.052101,0.0186248
75ffff3d-478d-4792-8463-8dd48dbd5be0,CEEHRC_[CEMT],IHECRE00001012.4,174042842,0.977996,0.354333,0.0330016,0.0104473
8bc3b3f7-974a-4d17-a4e3-4a236086eae3,CEEHRC_[CEMT],IHECRE00001013.4,170236710,0.931394,0.433445,0.0298954,0.0100908
1aae4f07-bda4-4ca0-8b3f-a7d89b873f11,CEEHRC_[CEMT],IHECRE00001014.4,248852560,0.916204,0.526455,0.0443022,0.0114305
14fbeb9c-3897-4530-bda6-b077ccad6edd,CEEHRC_[CEMT],IHECRE00001015.4,166962302,0.970671,0.261489,0.0126575,0.0097508
b8b24cf3-d343-4fea-a232-a05e302ead3f,CEEHRC_[CEMT],IHECRE00001016.4,131090276,0.818455,0.489612,0.0341343,0.011778
9de8d910-04d3-4bdb-bfce-06016e91f4bd,CEEHRC_[CEMT],IHECRE00001017.4,202680930,0.965003,0.508899,0.0507044,0.0208053
c1c00080-d717-4cd9-bd25-809e5a122e58,CEEHRC_[CEMT],IHECRE00001018.4,214312026,0.850837,0.497855,0.0127434,0.00922908
1685e343-706d-4d59-9668-7f5b3f0afa01,CEEHRC_[CEMT],IHECRE00001019.4,162954698,0.980953,0.363544,0.0284054,0.0105566
3a3f47b8-45c7-4cc8-ac8e-b0fc14b24bf5,CEEHRC_[CEMT],IHECRE00001020.4,139944056,0.948192,0.432194,0.0515243,0.0128803
49b49486-cee5-417c-8ea8-97c257c742bc,CEEHRC_[CEMT],IHECRE00001021.4,254070402,0.96048,0.364196,0.0159686,0.0170326
b62bdeb2-9deb-43a1-a898-4cbc0281735c,CEEHRC_[CEMT],IHECRE00001022.4,280413842,0.960375,0.554507,0.0526125,0.0126521
00f160fc-eb00-44ad-9c6c-2661720ceb84,CEEHRC_[CEMT],IHECRE00001232.5,215670206,0.936203,0.276449,0.012492,0.0136648
187f6270-d3f1-452a-a345-fe2bb2095897,CEEHRC_[CEMT],IHECRE00001233.5,201515840,0.948251,0.401118,0.0429194,0.0127717
af9992bc-129a-4695-abd1-749beff525fc,CEEHRC_[CEMT],IHECRE00001234.5,194805764,0.906268,0.391284,0.0450322,0.0135196
2d9cae38-8228-4824-b5c6-7ac597cf251d,CEEHRC_[CEMT],IHECRE00001235.5,212527004,0.945606,0.223536,0.0122788,0.0138969
a6a66c74-3570-4366-aa2c-8cb9bd8549cc,CEEHRC_[CEMT],IHECRE00001236.5,195700122,0.931815,0.190707,0.00717281,0.0154949
09116c11-7fa8-4e48-b956-872689e48f48,CEEHRC_[CEMT],IHECRE00003660.4,255995038,0.982116,0.175059,0.00772709,0.0245072
c0a96b6e-cad9-4e2a-b013-d97edd5eb053,CEEHRC_[CEMT],IHECRE00003675.3,244911180,0.96193,0.171979,0.0117932,0.0172966
807b412c-826e-419c-ac6c-a5c310c42aa0,CEEHRC_[CEMT],IHECRE00003676.3,240503794,0.957208,0.202017,0.0128223,0.015871
cebc470a-1a4c-4260-9782-c807f2684299,CEEHRC_[CEMT],IHECRE00003677.3,228759452,0.953045,0.131677,0.012479,0.012692
59c69523-6490-435f-824c-ec83ecfce93a,CEEHRC_[CEMT],IHECRE00003678.3,246208758,0.942619,0.297308,0.0334216,0.016092
ed3e2329-efd5-4001-84fe-438b89cf18f7,CEEHRC_[CEMT],IHECRE00003679.3,244567692,0.947268,0.250208,0.0289449,0.0174358
1db2321f-f421-472b-94e6-992e700304e6,CEEHRC_[CEMT],IHECRE00003680.3,272196818,0.961677,0.152848,0.0106332,0.014923
57183812-ca27-47ac-808d-3f8e099b5e21,CEEHRC_[CEMT],IHECRE00003682.3,268615960,0.966836,0.160432,0.0157042,0.0159802
d2f1b3bb-d9e1-4446-8532-d60688227400,CEEHRC_[CEMT],IHECRE00003683.3,215075224,0.973399,0.176412,0.00761269,0.0119138
c00f1985-1828-46b0-a593-1ba54b8a284a,CEEHRC_[CEMT],IHECRE00003684.3,266362398,0.97139,0.177546,0.00274545,0.0111172
113804dd-ceb7-4f22-b8d7-718ab9a4c21e,CEEHRC_[CEMT],IHECRE00003685.2,238802640,0.976409,0.271477,0.0109698,0.00884564
67c848ff-d4d1-4d36-bed0-4ec4884adb04,CEEHRC_[CEMT],IHECRE00003686.3,226258424,0.977089,0.216421,0.00441108,0.0100441
a6730b71-4d60-426b-a42a-6718e02107f0,CEEHRC_[CEMT],IHECRE00003687.3,214004928,0.976612,0.457552,0.0293903,0.0159438
85155a2c-d4ed-4bc1-ae2c-9c9aa8aa791e,CEEHRC_[CEMT],IHECRE00003688.3,195485232,0.981479,0.371119,0.0237775,0.0154724
7b8e570d-9224-4f8b-afff-60e9e34e5dc2,CEEHRC_[CEMT],IHECRE00003689.3,263577618,0.972943,0.155963,0.00762758,0.025115
5f2c7230-0551-4856-be05-e136564f953b,CEEHRC_[CEMT],IHECRE00003690.3,264268812,0.985553,0.230338,0.0106063,0.0147382
3b78b0a0-4ee1-4803-bf18-7b5909b7aeca,CEEHRC_[CEMT],IHECRE00003691.3,275897426,0.96022,0.212696,0.00561696,0.0133773
6b96469b-0ee9-454e-a40f-bf490bede3da,CEEHRC_[CEMT],IHECRE00003692.4,249742854,0.983974,0.122139,0.00239741,0.0151043
a2fb02f2-fae7-4f69-9161-eb0da168da13,CEEHRC_[CEMT],IHECRE00003693.3,247565092,0.986598,0.187815,0.00637248,0.015536
64e1f706-81e9-42c1-9241-762d41f011c8,CEEHRC_[CEMT],IHECRE00003694.3,239328984,0.983976,0.215519,0.00761012,0.0164328
9aa8eeb5-ca15-4624-a56f-a698eb26e903,CEEHRC_[CEMT],IHECRE00003695.3,246045928,0.980304,0.232238,0.00847413,0.012801
18403ed9-66a2-493a-829b-4730c5c089d5,CEEHRC_[CEMT],IHECRE00003696.3,233464542,0.966716,0.280347,0.0100594,0.0167288
dcc31dd2-401c-433e-a835-f8694775a48f,CEEHRC_[CEMT],IHECRE00003820.2,140988250,0.919489,0.790252,0.0000245917,0.0608373
c1325b51-e61f-4cad-8363-11a5d1b6d86e,CEEHRC_[CEMT],IHECRE00003821.3,265770584,0.983633,0.141135,0.00535568,0.0189202
27478127-855f-41cd-9274-8b8dca211309,CEEHRC_[CEMT],IHECRE00003822.3,346883534,0.932633,0.213405,0.00381435,0.0260245
09475323-07cf-46e1-8c6f-1de61a09050d,CEEHRC_[CEMT],IHECRE00003823.2,130748052,0.920434,0.728131,0.0000194857,0.0606273
cb040f88-af8e-414b-ae61-5144f89dde92,CEEHRC_[CEMT],IHECRE00003824.4,74096332,0.792974,0.0944271,0.000203007,0.0367936
e2455886-127c-48f7-a27e-0be777906700,CEEHRC_[CEMT],IHECRE00003825.5,88517804,0.925284,0.352839,0.000126782,0.0823837
12d948d8-6812-4f79-ae1d-01ea397779b9,CEEHRC_[CEMT],IHECRE00003826.4,100595598,0.944711,0.2677,0.000055496,0.0766322
